url,experience,work_format,salary,employment_type,skills
https://hh.ru/vacancy/119476186?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120122517?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119877849?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: на месте работодателя или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120042242?query=ML&hhtmFrom=vacancy_search_list,1–3 года,"Формат работы: на месте работодателя, удалённо или гибрид",Уровень дохода не указан,Полная занятость,"Python, NLP, Hadoop, Machine Learning, pandas, Numpy, Docker"
https://hh.ru/vacancy/93779832?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120036593?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,,
https://hh.ru/vacancy/120124648?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119943926?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120055247?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя или удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119925061?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,"Python, Docker, Apache Airflow, Clickhouse, Greenplum, Hadoop"
https://hh.ru/vacancy/120130435?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"ML, Python, Умение управлять структурным подразделением и организовать его работу, Бизнес-анализ, Product, AI"
https://hh.ru/vacancy/120046133?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/117907463?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/117907463?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120121535?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,Формат работы: гибрид,Уровень дохода не указан,Полная занятость,"Hadoop, PySpark, Spark, ML Flow, Airflow, Python, SQL"
https://hh.ru/vacancy/107412663?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/118991878?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,"Русский — C1 — Продвинутый, Английский — C1 — Продвинутый"
https://hh.ru/vacancy/120080150?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"Python, LLM, LangChain, RAG"
https://hh.ru/vacancy/120030354?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/119277805?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо или гибрид,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/120020044?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,,Уровень дохода не указан,Полная занятость,"Запуск новых продуктов, Продуктовая стратегия, CustDev"
https://hh.ru/vacancy/120020040?query=ML&hhtmFrom=vacancy_search_list,более 6 лет,,Уровень дохода не указан,Полная занятость,"Запуск новых продуктов, Продуктовая стратегия, CustDev"
https://hh.ru/vacancy/119381701?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: на месте работодателя или гибрид,Уровень дохода не указан,Полная занятость,"ML, AI, Java, Python"
https://hh.ru/vacancy/118048843?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя,от 350 000 ₽ за месяц на руки,Полная занятость,
https://hh.ru/vacancy/119952843?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"MLflow, Английский — B2 — Средне-продвинутый"
https://hh.ru/vacancy/117898655?query=ML&hhtmFrom=vacancy_search_list,1–3 года,,Уровень дохода не указан,Полная занятость,"Python, Базы данных, SQL, Keras, TensorFlow, sklearn, Numpy, pandas, PyTorch"
https://hh.ru/vacancy/119873023?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: на месте работодателя,Уровень дохода не указан,Полная занятость,"Искусственный интеллект, Python"
https://hh.ru/vacancy/119864026?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,,
https://hh.ru/vacancy/97309331?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/97310159?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/98263876?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,
https://hh.ru/vacancy/116376165?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,Формат работы: удалённо,Уровень дохода не указан,Полная занятость,"Python, ООП, SOLID, Git, Docker, Apache Airflow"
https://hh.ru/vacancy/119829493?query=ML&hhtmFrom=vacancy_search_list,1–3 года,Формат работы: удалённо,от 100 000 ₽ за месяц на руки,Полная занятостьВозможно временное оформление,Python
https://hh.ru/vacancy/119966437?query=ML&hhtmFrom=vacancy_search_list,3–6 лет,,Уровень дохода не указан,Полная занятость,"Python, CI/CD, C++, Big Data, Лидерские качества, Техническая документация"
